5c9bf1548f45,https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,OD-Vic,19,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/5c9bf1548f45/01_flags_java8.log,1,No POM patch required
abfa769340f3,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-cluster,NIO;OD-Vic,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/abfa769340f3/01_flags_java8.log,1,No POM patch required
1264c10e7397,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,NIO | OD | UD,10,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/1264c10e7397/01_flags_java8.log,1,No POM patch required
f8df40fbf294,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,NIO,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/f8df40fbf294/01_flags_java8.log,1,No POM patch required
fe723910a595,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-registry/dubbo-registry-default,OD,3,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/fe723910a595/01_flags_java8.log,1,No POM patch required
8ddc5b6afa16,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-api,NIO,4,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/8ddc5b6afa16/01_flags_java8.log,1,No POM patch required
c2b97e6382d0,https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-serialization/dubbo-serialization-fst,OD-Vic,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/c2b97e6382d0/01_flags_java8.log,1,No POM patch required
18dad1592217,https://github.com/apache/dubbo-admin,efb7a8d92f5e3c38e7f29c25d3793b00583a113e,.,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/18dad1592217/01_flags_java8.log,1,No POM patch required
8fa3348d5009,https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-runtime,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/8fa3348d5009/01_flags_java8.log,1,No POM patch required
4a0924e7ca6c,https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-streaming-java,ID,4,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4a0924e7ca6c/01_flags_java8.log,1,No POM patch required
4f5906e36967,https://github.com/apache/hadoop,14cd969b6ea1898e9db6eeb9ea5292ec4558a706,hadoop-common-project/hadoop-common,ID,3,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4f5906e36967/01_flags_java8.log,1,No POM patch required
c0046a06cabb,https://github.com/apache/hadoop,a585a73c3e02ac62350c136643a5e7f6095a3dbb,hadoop-hdfs-project/hadoop-hdfs-nfs,OD,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/c0046a06cabb/01_flags_java8.log,1,No POM patch required
981b48b0e8a8,https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,NIO;OD-Vic | OD-Vic,20,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/981b48b0e8a8/01_flags_java8.log,1,No POM patch required
b6153049a4e6,https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app,NIO,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/b6153049a4e6/01_flags_java8.log,1,No POM patch required
29959662b5d8,https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,NIO,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/29959662b5d8/01_flags_java8.log,1,No POM patch required
783a8f9e1afb,https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,NIO,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/783a8f9e1afb/01_flags_java8.log,1,No POM patch required
2b2f0787acde,https://github.com/apache/helix,917b786e4da9a615c5177f27256e170feae2298f,helix-rest,ID,3,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/2b2f0787acde/01_flags_java8.log,1,No POM patch required
35fb62fffdd4,https://github.com/apache/hive,90fa9064f2c6907fbe6237cb46d5937eebd8ea31,serde,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/35fb62fffdd4/01_flags_java8.log,1,No POM patch required
b12e8223f614,https://github.com/apache/hive,ecdac363e042200d85bb8b894aa20d91a1642a18,serde,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/b12e8223f614/01_flags_java8.log,1,No POM patch required
a18505f443aa,https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/cli,ID,1,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/a18505f443aa/02_flags_java11.log,2,No POM patch required
2b31858cf06c,https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,ID,2,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/2b31858cf06c/02_flags_java11.log,2,No POM patch required
2293113fddae,https://github.com/apache/incubator-kie-drools,45c3b2105ae89134e98a5d5be6adbc8d0fd65853,drools-beliefs,ID,2,REPAIRED,flags,17,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/2293113fddae/03_flags_java17.log,3,No POM patch required
de6ead81295f,https://github.com/apache/incubator-ratis,bc9d7615d8ffa30e79a36b9fd1950af38f0f6a49,ratis-server,OD,2,REPAIRED,snapshot,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/de6ead81295f/07_snapshot_java8.log,7,/home/srafi/after-cam-ready/compare_/compile_repair_output/patches/de6ead81295f.patch
5329b9395ff8,https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-core/sharding-core-common,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/5329b9395ff8/01_flags_java8.log,1,No POM patch required
3579da58ba72,https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/3579da58ba72/01_flags_java8.log,1,No POM patch required
91a2a52dffbf,https://github.com/apache/iotdb,25a98ee165131047cda93dc92203db2ab9aecbc8,zeppelin-interpreter,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/91a2a52dffbf/01_flags_java8.log,1,No POM patch required
ffbcd0261402,https://github.com/apache/jackrabbit-oak,08eab301c869c227d8721da0e9b9bd3d2029d458,oak-store-document,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/ffbcd0261402/01_flags_java8.log,1,No POM patch required
4f386118e204,https://github.com/apache/jena,fc01d33e6c11eed68784f820bf2dd161868d1d37,jena-arq,ID,2,REPAIRED,flags,17,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4f386118e204/03_flags_java17.log,3,No POM patch required
57b19bd5b309,https://github.com/apache/linkis,2b47014684a0f8b2491fa5b90410e10537fcfaa6,linkis-commons,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/57b19bd5b309/01_flags_java8.log,1,No POM patch required
e2a0d43b6025,https://github.com/apache/myfaces-tobago,0d28540daca8429d410712b77b1386042bf90a45,tobago-core,ID,2,REPAIRED,flags,17,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/e2a0d43b6025/03_flags_java17.log,3,No POM patch required
4672c8e650f6,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-azure-bundle/nifi-azure-reporting-task,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4672c8e650f6/01_flags_java8.log,1,No POM patch required
4a407c968d52,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-cybersecurity-bundle/nifi-cybersecurity-processors,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4a407c968d52/01_flags_java8.log,1,No POM patch required
aba19ee70dfb,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-cluster,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/aba19ee70dfb/01_flags_java8.log,1,No POM patch required
dc2ed046b035,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/dc2ed046b035/01_flags_java8.log,1,No POM patch required
39f67a4586d1,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-prometheus-bundle/nifi-prometheus-reporting-task,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/39f67a4586d1/01_flags_java8.log,1,No POM patch required
a1b954f3eb4f,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-solr-bundle/nifi-solr-processors,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/a1b954f3eb4f/01_flags_java8.log,1,No POM patch required
ff8dbfa98026,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-splunk-bundle/nifi-splunk-processors,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/ff8dbfa98026/01_flags_java8.log,1,No POM patch required
6365a984e536,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,ID,8,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/6365a984e536/01_flags_java8.log,1,No POM patch required
ad62a0348e90,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-distributed-cache-services-bundle/nifi-distributed-cache-server,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/ad62a0348e90/01_flags_java8.log,1,No POM patch required
8cdb98a3c38a,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-hbase_1_1_2-client-service-bundle/nifi-hbase_1_1_2-client-service,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/8cdb98a3c38a/01_flags_java8.log,1,No POM patch required
fed608ebd157,https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/fed608ebd157/01_flags_java8.log,1,No POM patch required
4eb1413bc890,https://github.com/apache/nifi,5f1d93f977b3702b63c72d7e07af7dc820a2fc70,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4eb1413bc890/01_flags_java8.log,1,No POM patch required
7faea3e06680,https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,ID,6,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/7faea3e06680/01_flags_java8.log,1,No POM patch required
dc1719f24a34,https://github.com/apache/olingo-odata2,daa83f4d80f3eb8019ae2cb6729486d1821b8c89,odata2-jpa-processor/jpa-core,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/dc1719f24a34/01_flags_java8.log,1,No POM patch required
af7ff0052f59,https://github.com/apache/opennlp,dab19af803e9139b57b972eb4e1af4c978d2ff3f,opennlp-tools,ID,3,REPAIRED,flags,17,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/af7ff0052f59/03_flags_java17.log,3,No POM patch required
d8844a4d5453,https://github.com/apache/pinot,85e413ebe8c80513a8a676fc090b1af0f50861f0,pinot-common,ID,2,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/d8844a4d5453/02_flags_java11.log,2,No POM patch required
3508a6e6cad2,https://github.com/apache/pinot,98c536ee80516effc6fe2df642a07c8b05962532,pinot-core,ID,1,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/3508a6e6cad2/02_flags_java11.log,2,No POM patch required
4b0a56842621,https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,ID,15,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4b0a56842621/02_flags_java11.log,2,No POM patch required
8be17d30ea63,https://github.com/apache/pinot,f79b618141e07c140663791959d96956ad91d811,pinot-common,ID,1,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/8be17d30ea63/02_flags_java11.log,2,No POM patch required
41fa59f97307,https://github.com/apache/sedona,1bf3fea03038f3a4aaf97de9aa8e4e646385db64,common,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/41fa59f97307/01_flags_java8.log,1,No POM patch required
4ac7dfe6a37d,https://github.com/apache/servicecomb-java-chassis,0eebf529ce50b443e5023c55b1a24b90d1873cec,clients/config-center-client,ID,3,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4ac7dfe6a37d/01_flags_java8.log,1,No POM patch required
fd649355b568,https://github.com/apache/servicecomb-java-chassis,68bdb78926654b6a15dd12ade8c0533c0e704528,common/common-rest,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/fd649355b568/01_flags_java8.log,1,No POM patch required
3626330e2f53,https://github.com/apache/servicecomb-java-chassis,68bdb78926654b6a15dd12ade8c0533c0e704528,core,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/3626330e2f53/01_flags_java8.log,1,No POM patch required
ccaa47218755,https://github.com/apache/servicecomb-java-chassis,eb2961c6b4339c1c34622241cfb5f730fcd35a13,swagger/swagger-generator,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/ccaa47218755/01_flags_java8.log,1,No POM patch required
5ff895909705,https://github.com/apache/shardingsphere,8ffe2bb86b6da9f9c9053fb5cce28cb5b5b660db,proxy/backend,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/5ff895909705/01_flags_java8.log,1,No POM patch required
4ad6f1b9aad4,https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,NIO | OD,5,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4ad6f1b9aad4/01_flags_java8.log,1,No POM patch required
b3ebf0b955a6,https://github.com/apache/shenyu,10375c5204c67f9889235f19fe2d6e8eb0438a5a,shenyu-client/shenyu-client-http/shenyu-client-springmvc,OD,4,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/b3ebf0b955a6/01_flags_java8.log,1,No POM patch required
2739eb8b002c,https://github.com/apache/shenyu,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,shenyu-admin,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/2739eb8b002c/01_flags_java8.log,1,No POM patch required
c4b1d0cf4c70,https://github.com/apache/skywalking,edf0bce37f682c093d1ea5bcca0a6d2d1ecc2cc4,apm-commons/apm-datacarrier,OD,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/c4b1d0cf4c70/01_flags_java8.log,1,No POM patch required
752ba816ebb4,https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/json,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/752ba816ebb4/01_flags_java8.log,1,No POM patch required
d7918a131561,https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/portlet,OD-Vic,4,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/d7918a131561/01_flags_java8.log,1,No POM patch required
ac9b898e2dad,https://github.com/apache/tika,1e67ef16f7b735c27114256d8ad7469248e501f2,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/ac9b898e2dad/01_flags_java8.log,1,No POM patch required
4c1637432a3b,https://github.com/apache/tika,d2c435311a57a9ac406a26d14cafcf685aba874b,tika-core,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/4c1637432a3b/01_flags_java8.log,1,No POM patch required
f5dbbc03fe1a,https://github.com/apache/tinkerpop,8bfdf50778e29d98c6554a01688fc5cc34524522,gremlin-core,ID,4,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/f5dbbc03fe1a/01_flags_java8.log,1,No POM patch required
7528221ed06d,https://github.com/apache/tinkerpop,cb366cd86fa036122cc48af76866a0c2a413a83e,gremlin-core,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/7528221ed06d/01_flags_java8.log,1,No POM patch required
68a3a1cee20e,https://github.com/apache/tinkerpop,d484001b44f9f8feb0eed2e058f4a5cb9528d766,gremlin-core,ID,5,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/68a3a1cee20e/01_flags_java8.log,1,No POM patch required
82c0f9ed774b,https://github.com/authorjapps/zerocode,6ef5f20eaff6a8bad3713b4aee6a482cdbd6e256,core,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/82c0f9ed774b/01_flags_java8.log,1,No POM patch required
eba4a6406d50,https://github.com/aws/aws-dynamodb-encryption-java,66c679bd705a9dd64b6c05fe2bf71ba5a27e84c1,.,ID,2,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/eba4a6406d50/01_flags_java8.log,1,No POM patch required
456eeb08f2b0,https://github.com/AxonFramework/AxonFramework,e9809cbd5bb1f32b39d9e7408de1c8c395411350,messaging,ID,3,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/456eeb08f2b0/01_flags_java8.log,1,No POM patch required
98740eccdc40,https://github.com/biojava/biojava,65ad15fe58dcedd258fee1c14505e424c8536efc,biojava-structure,ID;NOD,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/98740eccdc40/01_flags_java8.log,1,No POM patch required
70537dbed066,https://github.com/CloudSlang/cloud-slang,76b733019b362f551481f1bdc78ed2eac73b1bd4,cloudslang-runtime,ID,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/70537dbed066/01_flags_java8.log,1,No POM patch required
6cc925c13a97,https://github.com/ConsenSys/tessera,ecdd1a2ce6412c11a8ae722d7a4527a4a66da688,eclipselink-utils,OD,3,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/6cc925c13a97/02_flags_java11.log,2,No POM patch required
829465e3dd48,https://github.com/ConsenSys/tessera,ecdd1a2ce6412c11a8ae722d7a4527a4a66da688,tessera-partyinfo,OD,3,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/829465e3dd48/02_flags_java11.log,2,No POM patch required
0e095efa1b61,https://github.com/ctco/cukes,b483e1a8f261b80a66291a42fc455256b0b5059c,cukes-http,OD-Vic,1,REPAIRED,flags,8,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/0e095efa1b61/01_flags_java8.log,1,No POM patch required
5365897aa778,https://github.com/cucumber/cucumber-jvm,1a6c5a6052ce1354cb34731c75a29991b9d06818,cucumber-core,ID,4,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/5365897aa778/02_flags_java11.log,2,No POM patch required
50fde10d3824,https://github.com/dromara/hertzbeat,ce75254b8ec18422c48c40fe61354135d08b200d,collector,ID,2,REPAIRED,flags,11,/home/srafi/after-cam-ready/compare_/compile_repair_output/logs/50fde10d3824/02_flags_java11.log,2,No POM patch required
