YARN-8605,TestDominantResourceFairnessPolicy.testModWhileSorting is flaky,https://issues.apache.org/jira/browse/YARN-8605,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HBASE-27437,TestHeapSize is flaky,https://issues.apache.org/jira/browse/HBASE-27437,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-19555,TestSplitTransactionOnCluster is flaky,https://issues.apache.org/jira/browse/HBASE-19555,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-23801,TestMiniLlapLocalCliDriver[replication_metrics_ingest] is flaky,https://issues.apache.org/jira/browse/HIVE-23801,pull-request-available,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
SAMZA-1047,testEndOfStreamWithOutOfOrderProcess is flaky,https://issues.apache.org/jira/browse/SAMZA-1047,,12314526,SAMZA,Samza,Resolved,Fixed,https://github.com/apache/samza
HBASE-23658,Fix flaky TestSnapshotFromMaster,https://issues.apache.org/jira/browse/HBASE-23658,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
BEAM-7680,synthetic_pipeline_test.py flaky,https://issues.apache.org/jira/browse/BEAM-7680,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
IGNITE-9769,IgniteCacheAtomicProtocolTest.testPutReaderUpdate1 is flaky,https://issues.apache.org/jira/browse/IGNITE-9769,MakeTeamcityGreenAgain,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
YARN-6222,TestFairScheduler.testReservationMetrics is flaky,https://issues.apache.org/jira/browse/YARN-6222,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HBASE-17657,TestZKAsyncRegistry is flaky ,https://issues.apache.org/jira/browse/HBASE-17657,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
IGNITE-12000,IgniteSqlQueryMinMaxTest is flaky,https://issues.apache.org/jira/browse/IGNITE-12000,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-12601,DistributedMetaStoragePersistentTest.testUnstableTopology is flaky,https://issues.apache.org/jira/browse/IGNITE-12601,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-15917,Flaky tests dashboard,https://issues.apache.org/jira/browse/HBASE-15917,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
KUDU-2734,RemoteKsckTest.TestClusterWithLocation is flaky,https://issues.apache.org/jira/browse/KUDU-2734,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
KUDU-614,MasterFailoverTest.TestRenameTableSync flaky,https://issues.apache.org/jira/browse/KUDU-614,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
IGNITE-15651,CacheGroupReencryptionTest.testReencryptionMetrics is flaky,https://issues.apache.org/jira/browse/IGNITE-15651,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
ZEPPELIN-3535,Disable flaky tests,https://issues.apache.org/jira/browse/ZEPPELIN-3535,,12316221,ZEPPELIN,Zeppelin,Closed,Fixed,https://github.com/apache/zeppelin
CASSANDRA-19198,[Analytics] Flaky test: SSTableInputStreamTests#testTimeoutShouldAccountForActivityTime,https://issues.apache.org/jira/browse/CASSANDRA-19198,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
KARAF-6042,WebSocketExampleTest is flaky,https://issues.apache.org/jira/browse/KARAF-6042,,12311140,KARAF,Karaf,Resolved,Fixed,https://github.com/apache/karaf
HBASE-20362,TestMasterShutdown.testMasterShutdownBeforeStartingAnyRegionServer is flaky,https://issues.apache.org/jira/browse/HBASE-20362,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-15711,Flaky TestEmbeddedThriftBinaryCLIService.testTaskStatus,https://issues.apache.org/jira/browse/HIVE-15711,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HBASE-10661,TestStochasticLoadBalancer.testRegionReplicationOnMidClusterWithRacks() is flaky,https://issues.apache.org/jira/browse/HBASE-10661,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
IGNITE-17035,The testChangeSnapshotTransferRateInRuntime test is flaky.,https://issues.apache.org/jira/browse/IGNITE-17035,ise,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HDFS-6067,TestPread.testMaxOutHedgedReadPool is flaky,https://issues.apache.org/jira/browse/HDFS-6067,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
IGNITE-17585,flaky ItCommonApiTest.testSessionExpiration,https://issues.apache.org/jira/browse/IGNITE-17585,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
GEODE-7114,CI failure: TransactionTimeOutDUnitTest.test4 is flaky,https://issues.apache.org/jira/browse/GEODE-7114,GeodeCommons,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
IGNITE-12607,PartitionsExchangeAwareTest is flaky,https://issues.apache.org/jira/browse/IGNITE-12607,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-10779,PagesWriteThrottleSmokeTest.testThrottle is flaky,https://issues.apache.org/jira/browse/IGNITE-10779,MakeTeamcityGreenAgain,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-18708,ItGeneratedRestClientTest.updateTheSameNodeConfiguration() is flaky,https://issues.apache.org/jira/browse/IGNITE-18708,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-27169,TestSeparateClientZKCluster is flaky,https://issues.apache.org/jira/browse/HBASE-27169,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
IGNITE-10437,GridCacheWriteBehindStoreMultithreadedSelfTest.testFlushFromTheSameThreadWithCoalescing is flaky,https://issues.apache.org/jira/browse/IGNITE-10437,MakeTeamcityGreenAgain,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-20533,Fix the flaky TestAssignmentManagerMetrics,https://issues.apache.org/jira/browse/HBASE-20533,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
YARN-1268,TestFairScheduler.testContinuousScheduling is flaky,https://issues.apache.org/jira/browse/YARN-1268,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
FINERACT-780,HookIntegrationTest is flaky,https://issues.apache.org/jira/browse/FINERACT-780,,12319420,FINERACT,Apache Fineract,Resolved,Fixed,https://github.com/apache/apache fineract
KUDU-2576,TlsSocketTest.TestRecvFailure is flaky,https://issues.apache.org/jira/browse/KUDU-2576,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
HBASE-20363,TestNamespaceAuditor.testRegionMerge is flaky,https://issues.apache.org/jira/browse/HBASE-20363,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
ZOOKEEPER-3651,NettyServerCnxnFactoryTest is flaky,https://issues.apache.org/jira/browse/ZOOKEEPER-3651,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
KAFKA-9523,Reduce flakiness of BranchedMultiLevelRepartitionConnectedTopologyTest,https://issues.apache.org/jira/browse/KAFKA-9523,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
HIVE-19575,TestAutoPurgeTables seems flaky,https://issues.apache.org/jira/browse/HIVE-19575,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HBASE-9851,TestHBaseFsck.testQuarantineMissingHFile is flaky,https://issues.apache.org/jira/browse/HBASE-9851,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HBASE-16434,Improve flaky dashboard,https://issues.apache.org/jira/browse/HBASE-16434,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-26820,Disable hybridgrace_hashjoin_2.q flaky test,https://issues.apache.org/jira/browse/HIVE-26820,pull-request-available,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HIVE-24219,Disable flaky TestStreaming,https://issues.apache.org/jira/browse/HIVE-24219,pull-request-available,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
NIFI-10592,flaky tests caused by the nondeterministic order of HashMap,https://issues.apache.org/jira/browse/NIFI-10592,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
HDDS-1921,TestOzoneManagerDoubleBufferWithOMResponse is flaky,https://issues.apache.org/jira/browse/HDDS-1921,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HBASE-19942,Fix flaky TestSimpleRpcScheduler,https://issues.apache.org/jira/browse/HBASE-19942,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-27502,Fix flaky test HiveKafkaProducerTest,https://issues.apache.org/jira/browse/HIVE-27502,pull-request-available,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HBASE-24712,[Flaky] TestMasterNoCluster.testStopDuringStart on master,https://issues.apache.org/jira/browse/HBASE-24712,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
IGNITE-17946,.NET: PartitionLossTest.TestReadWriteAll is flaky,https://issues.apache.org/jira/browse/IGNITE-17946,.NET,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-20465,Fix TestEnableRSGroup flaky,https://issues.apache.org/jira/browse/HBASE-20465,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
GEODE-5065,DataSerializerPropagationDUnitTest.testServerUpFirstClientLater is flaky,https://issues.apache.org/jira/browse/GEODE-5065,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HDFS-15952,TestRouterRpcMultiDestination#testProxyGetTransactionID and testProxyVersionRequest are flaky,https://issues.apache.org/jira/browse/HDFS-15952,pull-request-available,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
KUDU-3432,TableKeyRangeTest.TestGetTableKeyRange is flaky,https://issues.apache.org/jira/browse/KUDU-3432,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
HBASE-7418,HFileLink flaky tests,https://issues.apache.org/jira/browse/HBASE-7418,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDDS-1410,TestSCMNodeMetrics is flaky,https://issues.apache.org/jira/browse/HDDS-1410,ozone-flaky-test,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDDS-1709,TestScmSafeNode is flaky,https://issues.apache.org/jira/browse/HDDS-1709,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
ZOOKEEPER-2953,Flaky Test: testNoLogBeforeLeaderEstablishment,https://issues.apache.org/jira/browse/ZOOKEEPER-2953,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
CASSANDRA-19275,Flaky Host replacement tests and shrink tests,https://issues.apache.org/jira/browse/CASSANDRA-19275,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
CASSANDRA-16758,Flaky ClientResourceLimitsTest,https://issues.apache.org/jira/browse/CASSANDRA-16758,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
RYA-350,Flaky Test: PeriodicNotificationExporterIT.testExporter,https://issues.apache.org/jira/browse/RYA-350,,12319020,RYA,Rya,Resolved,Fixed,https://github.com/apache/rya
CASSANDRA-16684,Flaky MemtableSizeTest,https://issues.apache.org/jira/browse/CASSANDRA-16684,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
GEODE-4374,ShutdownCommandOverHttpDUnitTest appears to be flaky,https://issues.apache.org/jira/browse/GEODE-4374,pull-request-available,12318420,GEODE,Geode,Resolved,Fixed,https://github.com/apache/geode
HIVE-12628,Eliminate flakiness in TestMetrics,https://issues.apache.org/jira/browse/HIVE-12628,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
MESOS-615,AllocatorTest/0.RoleTest is flaky.,https://issues.apache.org/jira/browse/MESOS-615,twitter,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
HBASE-21766,TestSimpleRpcScheduler is flaky (branch-1),https://issues.apache.org/jira/browse/HBASE-21766,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-15360,Fix flaky TestSimpleRpcScheduler,https://issues.apache.org/jira/browse/HBASE-15360,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-15168,Flaky test: TestSparkClient.testJobSubmission (still flaky),https://issues.apache.org/jira/browse/HIVE-15168,,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
HDDS-1682,TestEventWatcher.testMetrics is flaky,https://issues.apache.org/jira/browse/HDDS-1682,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
CASSANDRA-16532,Fix flaky testSkipScrubCorruptedCounterRowWithTool,https://issues.apache.org/jira/browse/CASSANDRA-16532,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HBASE-16777,Fix flaky TestMasterProcedureEvents ,https://issues.apache.org/jira/browse/HBASE-16777,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
KUDU-1521,Flakiness in TestAsyncKuduSession,https://issues.apache.org/jira/browse/KUDU-1521,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
CAMEL-19484,camel-core: WireTapAbortPolicyTest is flaky,https://issues.apache.org/jira/browse/CAMEL-19484,,12311211,CAMEL,Camel,Resolved,Fixed,https://github.com/apache/camel
IGNITE-12667,Flaky test FailureProcessorThreadDumpThrottlingTest.testThrottlingPerFailureType,https://issues.apache.org/jira/browse/IGNITE-12667,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-11095,Flaky fail WalCompactionTest ,https://issues.apache.org/jira/browse/IGNITE-11095,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
OOZIE-3489,TestBulkWorkflowXCommand.testbulkWfKillSuccess is flaky,https://issues.apache.org/jira/browse/OOZIE-3489,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
FINERACT-885,"ClientLoanIntegrationTest is (still) ""flaky""",https://issues.apache.org/jira/browse/FINERACT-885,,12319420,FINERACT,Apache Fineract,Resolved,Fixed,https://github.com/apache/apache fineract
SPARK-13693,Flaky test: o.a.s.streaming.MapWithStateSuite,https://issues.apache.org/jira/browse/SPARK-13693,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
HDFS-10293,StripedFileTestUtil#readAll flaky,https://issues.apache.org/jira/browse/HDFS-10293,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-16754,Flaky o.a.c.distributed.test.SchemaTest,https://issues.apache.org/jira/browse/CASSANDRA-16754,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
IMPALA-8278,Fix MetastoreEventsProcessorTest flakiness,https://issues.apache.org/jira/browse/IMPALA-8278,,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
ZEPPELIN-3554,Flaky test - InterpreterContextTest.testThreadLocal,https://issues.apache.org/jira/browse/ZEPPELIN-3554,,12316221,ZEPPELIN,Zeppelin,Closed,Fixed,https://github.com/apache/zeppelin
CASSANDRA-15986,Repair tests flakiness,https://issues.apache.org/jira/browse/CASSANDRA-15986,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
AVRO-1970,Flaky test: TestInputBytes,https://issues.apache.org/jira/browse/AVRO-1970,,12310911,AVRO,Apache Avro,Resolved,Fixed,https://github.com/apache/apache avro
SAMZA-2545,Fix testBatchOperationTriggeredByBatchSize flakiness,https://issues.apache.org/jira/browse/SAMZA-2545,,12314526,SAMZA,Samza,Closed,Fixed,https://github.com/apache/samza
HIVE-21880,Enable flaky test TestReplicationScenariosAcidTablesBootstrap.testBootstrapAcidTablesDuringIncrementalWithConcurrentWrites.,https://issues.apache.org/jira/browse/HIVE-21880,pull-request-available,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
HBASE-16781,Fix flaky TestMasterProcedureWalLease,https://issues.apache.org/jira/browse/HBASE-16781,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
BEAM-4810,Flaky test BeamFileSystemArtifactServicesTest,https://issues.apache.org/jira/browse/BEAM-4810,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
ZOOKEEPER-2807,Flaky test: org.apache.zookeeper.test.WatchEventWhenAutoResetTest.testNodeDataChanged,https://issues.apache.org/jira/browse/ZOOKEEPER-2807,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
CASSANDRA-15757,CustomIndexTest.indexBuildingPagesLargePartitions is flaky,https://issues.apache.org/jira/browse/CASSANDRA-15757,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
BEAM-5813,ElasticSearchIOTest.testSplit is flaky,https://issues.apache.org/jira/browse/BEAM-5813,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
HBASE-17764,Solve TestMultiSlaveReplication flakiness ,https://issues.apache.org/jira/browse/HBASE-17764,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-18587,Fix Flaky TestFileIOEngine,https://issues.apache.org/jira/browse/HBASE-18587,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
FLUME-3002,Some tests in TestBucketWriter are flaky,https://issues.apache.org/jira/browse/FLUME-3002,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
KUDU-2665,BlockManagerStressTest.StressTest is extremely flaky,https://issues.apache.org/jira/browse/KUDU-2665,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
HBASE-15651,Add report-flakies.py to use jenkins api to get failing tests,https://issues.apache.org/jira/browse/HBASE-15651,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
COLLECTIONS-771,AbstractMultiValuedMapTest#testToString is flaky,https://issues.apache.org/jira/browse/COLLECTIONS-771,pull-request-available,12310465,COLLECTIONS,Commons Collections,Resolved,Fixed,https://github.com/apache/commons collections
SLING-8740,The repoinit IT is flaky,https://issues.apache.org/jira/browse/SLING-8740,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling
KAFKA-9509,Fix flaky test MirrorConnectorsIntegrationTest.testReplication,https://issues.apache.org/jira/browse/KAFKA-9509,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
HIVE-19567,Fix flakiness in TestTriggers,https://issues.apache.org/jira/browse/HIVE-19567,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
NIFI-10637,TestParseCEF.testCustomValidator is a flaky test,https://issues.apache.org/jira/browse/NIFI-10637,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
IGNITE-11557,flaky test SqlSystemViewsSelfTest.testQueryHistoryMetricsModes,https://issues.apache.org/jira/browse/IGNITE-11557,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HDDS-1961,TestStorageContainerManager#testScmProcessDatanodeHeartbeat is flaky,https://issues.apache.org/jira/browse/HDDS-1961,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
YARN-9025,TestFairScheduler#testChildMaxResources is flaky,https://issues.apache.org/jira/browse/YARN-9025,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
CASSANDRA-16690,Flaky NativeAllocatorTest.testBookKeeping,https://issues.apache.org/jira/browse/CASSANDRA-16690,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
GEODE-7360,CqSecurityExecutionContextTamperingDistributedTest > executionContextShouldNotBeModifiableForCqQueriesWithMethodInvocations is flaky,https://issues.apache.org/jira/browse/GEODE-7360,GeodeCommons,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
ZOOKEEPER-2137,Make testPortChange() less flaky,https://issues.apache.org/jira/browse/ZOOKEEPER-2137,flakey,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
GEODE-7870,PubSubIntegrationTest is still flaky,https://issues.apache.org/jira/browse/GEODE-7870,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
IGNITE-16700,ItTxDistributedTestThreeNodesThreeReplicas#testBalance is flaky,https://issues.apache.org/jira/browse/IGNITE-16700,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IMPALA-12239,BitWidthZeroRepeated seems to be flaky,https://issues.apache.org/jira/browse/IMPALA-12239,broken-build,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
ZOOKEEPER-4327,Flaky test: RequestThrottlerTest,https://issues.apache.org/jira/browse/ZOOKEEPER-4327,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
HDDS-1324,TestOzoneManagerHA seems to be flaky,https://issues.apache.org/jira/browse/HDDS-1324,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
COLLECTIONS-836,junit flaky test DualHashBidiMapTest,https://issues.apache.org/jira/browse/COLLECTIONS-836,,12310465,COLLECTIONS,Commons Collections,Resolved,Fixed,https://github.com/apache/commons collections
DOXIATOOLS-64,Flaky test DocBookBookSinkTest,https://issues.apache.org/jira/browse/DOXIATOOLS-64,,12317420,DOXIATOOLS,Maven Doxia Tools,Closed,Fixed,https://github.com/apache/maven doxia tools
ZEPPELIN-1857,Flaky Test: NotebookTest.testAbortParagraphStatusOnInterpreterRestart,https://issues.apache.org/jira/browse/ZEPPELIN-1857,,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
